OBJECTID1,CountyName,StateAbbr,asd_code,asd_desc,county_code,BeefCows,Hogs,MilkCows,OtherCattle,CornAcresPlanted,CornGrainAcresHarvested,CornGrainYield_bupacre,CornSilageAcresHarvested,CornSilageYield_tonspacre,SoybeansAcresHarvested,SoybeansAcresPlanted,SoybeansYield_bupacre,Year,MEAN_Nrate_lbperac,CommercialN_kg_ha,ManureN_kg_ha,GrainN_kg_ha,FixatedN_kg_ha,NitrogenSurplus_kg_ha
1881,Montgomery,IA,70,SOUTHWEST,137,0,13513.6,0,15396.8,93700,92200,163.1,,,90800,91400,50,1/1/2014 0:00,64.56591331,72.37839,9.052874,167.6382,84.84909,-1.357846
1882,Montgomery,IA,70,SOUTHWEST,137,0,20270.4,0,15659.2,94900,93000,185.2,,,89200,89600,51,1/1/2015 0:00,54.88556138,61.52671,10.09853,177.4765,86.07428,-19.77698
1883,Montgomery,IA,70,SOUTHWEST,137,0,27027.2,0,15921.6,98000,96700,185.5,,,88800,89100,57.8,1/1/2016 0:00,58.28139674,65.33344,10.9603,190.7082,101.9128,-12.50166
1884,Montgomery,IA,70,SOUTHWEST,137,0,33784,0,16184,94500,93400,199.1,,,93000,93500,56.2,1/1/2017 0:00,59.24552536,66.41423,11.90513,194.5718,102.1312,-14.12124
1885,Montgomery,IA,70,SOUTHWEST,137,0,40540.8,0,16446.4,93300,91700,191.5,,,87900,88700,51.8,1/1/2018 0:00,53.63030963,60.11958,13.32778,181.5316,88.48816,-19.59608
1886,Montgomery,IA,70,SOUTHWEST,137,0,47297.6,0,16708.8,93200,92300,204.8,,,87300,87800,58.3,1/1/2019 0:00,54.2350753,60.79752,14.43729,199.9216,105.1217,-19.56509
1887,Calhoun,IA,40,WEST CENTRAL,25,0,170055,0,0,156500,153800,137.1,2200,14.5,160300,161800,45,1/1/1997 0:00,69.15972676,77.52805,13.01042,148.5645,73.60553,15.5795
1888,Calhoun,IA,40,WEST CENTRAL,25,0,174422.6,0,2510,162800,155500,130.5,2100,14.3,158900,162400,41,1/1/1998 0:00,65.54408277,73.47491,13.73647,136.9904,61.51091,11.73189
1889,Calhoun,IA,40,WEST CENTRAL,25,0,178790.2,0,5020,162000,160300,147.9,1300,22.2,163000,164000,43.5,1/1/1999 0:00,67.00793639,75.1159,14.70241,148.7068,68.7643,9.87581
1890,Calhoun,IA,40,WEST CENTRAL,25,0,183157.8,0,7530,169000,166500,149.5,1400,14.1,155800,156000,40.1,1/1/2000 0:00,68.72888858,77.04508,15.75037,140.631,56.78752,8.95197
1891,Calhoun,IA,40,WEST CENTRAL,25,0,187525.4,0,10040,165000,162600,144.2,1300,15.9,166000,167000,43.7,1/1/2001 0:00,57.15569409,64.07153,16.39986,147.8632,69.30064,1.90883
1892,Calhoun,IA,40,WEST CENTRAL,25,0,191893,0,12550,165000,162500,166.8,1200,20.8,153300,154000,51.2,1/1/2002 0:00,59.02842322,66.17086,18.08978,170.5414,86.08616,-0.1946
1893,Calhoun,IA,40,WEST CENTRAL,25,0,214759.2,0,13360,163000,160000,160,1500,18,158200,159000,33.1,1/1/2003 0:00,70.43709963,78.95999,19.87057,130.4143,39.73058,8.14684
1894,Calhoun,IA,40,WEST CENTRAL,25,0,237625.4,0,14170,168500,167000,184.2,1000,20,147600,148000,46,1/1/2004 0:00,65.72148433,73.67378,22.19908,165.3066,70.23882,0.80508
1895,Calhoun,IA,40,WEST CENTRAL,25,0,260491.6,0,14980,163000,161500,182.5,800,18.8,145800,146500,52,1/1/2005 0:00,79.1872069,88.76886,24.72922,177.2229,86.45472,22.7299
1896,Calhoun,IA,40,WEST CENTRAL,25,0,283357.8,0,15790,168500,165500,165.5,2400,16.6,141200,141500,49.4,1/1/2006 0:00,68.80596786,77.13149,26.71413,164.0296,76.95287,16.76889
1897,Calhoun,IA,40,WEST CENTRAL,25,0,306224,0,16600,186500,184900,180.2,,,125800,126000,52.2,1/1/2007 0:00,92.9596369,104.2078,28.50901,170.3912,74.07913,36.40474
1898,Calhoun,IA,40,WEST CENTRAL,25,606.6,316800.4,0,16648.2,186500,181000,178,,,126500,127000,49,1/1/2008 0:00,89.25589455,100.0559,29.51485,164.3581,67.42005,32.6327
1899,Calhoun,IA,40,WEST CENTRAL,25,1213.2,327376.8,0,16696.4,175500,174000,168.3,,,135100,136500,45.5,1/1/2009 0:00,76.90670653,86.21242,30.75881,155.7613,64.53271,25.74264
1900,Calhoun,IA,40,WEST CENTRAL,25,1819.8,337953.2,0,16744.6,182000,181000,173.3,,,130000,130500,47.6,1/1/2010 0:00,81.09896976,90.91194,31.80988,160.3372,66.33882,28.72344
1901,Calhoun,IA,40,WEST CENTRAL,25,2426.4,348529.6,0,16792.8,184500,182500,181.9,,,128400,129000,51.7,1/1/2011 0:00,96.06095017,107.6843,32.8052,170.9805,74.48862,43.99762
1902,Calhoun,IA,40,WEST CENTRAL,25,3033,359106,0,16841,196500,183000,134.8,,,119100,119500,40.3,1/1/2012 0:00,98.04125222,109.9042,33.63377,128.859,45.14856,59.82753
1903,Calhoun,IA,40,WEST CENTRAL,25,3575.2,350525.6,0,16183.2,176500,172100,132.6,,,126400,127000,36.4,1/1/2013 0:00,89.36140908,100.1741,34.38268,122.962,41.13489,52.72967
1904,Calhoun,IA,40,WEST CENTRAL,25,4117.4,341945.2,0,15525.4,182500,180700,189.6,,,131900,132500,51,1/1/2014 0:00,79.58152156,89.21088,32.51433,173.7916,74.55334,22.48695
1905,Calhoun,IA,40,WEST CENTRAL,25,4659.6,333364.8,0,14867.6,177000,174100,194.7,,,138100,139000,55.2,1/1/2015 0:00,77.03596251,86.35732,31.80027,185.5076,87.95181,20.6018
1906,Calhoun,IA,40,WEST CENTRAL,25,5201.8,324784.4,0,14209.8,184000,180900,207.3,,,126900,127500,62.3,1/1/2016 0:00,82.20634456,92.15331,31.63967,200.7834,97.55299,20.56257
1907,Calhoun,IA,40,WEST CENTRAL,25,5744,316204,0,13552,175000,172700,195.1,,,136800,137500,57.5,1/1/2017 0:00,83.76144888,93.89658,30.92041,190.0165,93.44867,28.24916
1908,Calhoun,IA,40,WEST CENTRAL,25,6286.2,307623.6,0,12894.2,172000,170500,193.3,,,138500,140500,53.1,1/1/2018 0:00,75.43020672,84.55726,30.3024,181.4329,84.79186,18.21862
1909,Calhoun,IA,40,WEST CENTRAL,25,6828.4,299043.2,0,12236.4,180000,177300,198.8,,,131600,132500,55.1,1/1/2019 0:00,76.318428,85.55296,29.68439,185.5434,84.54871,14.24266
1910,Marshall,IA,50,CENTRAL,127,8499,117693,855,0,136000,134000,139.2,1500,20.3,126100,127100,50.7,1/1/1997 0:00,62.50363307,70.06657,15.86177,158.907,84.83865,11.85999
1911,Marshall,IA,50,CENTRAL,127,6799.2,120692.2,684,2448.4,142400,140800,146.2,1600,18.9,126500,126800,51.7,1/1/1998 0:00,57.664263,64.64164,15.59798,162.3437,85.26719,3.16311
1912,Marshall,IA,50,CENTRAL,127,5099.4,123691.4,513,4896.8,140000,138200,155.8,1700,22.8,124300,125000,50.6,1/1/1999 0:00,59.58069315,66.78996,15.94234,163.8762,82.58365,1.43975
1913,Marshall,IA,50,CENTRAL,127,3399.6,126690.6,342,7345.2,139000,136900,145.2,1400,18.5,127900,128000,45.8,1/1/2000 0:00,61.18379398,68.58704,15.91934,150.8098,71.4908,5.18738
1914,Marshall,IA,50,CENTRAL,127,1699.8,129689.8,171,9793.6,137000,134900,152.9,1300,19.3,129200,130000,50,1/1/2001 0:00,52.44150397,58.78693,16.01576,163.1218,83.66417,-4.65494
1915,Marshall,IA,50,CENTRAL,127,0,132689,0,12242,140000,137500,184,1600,28.8,125400,126000,53.9,1/1/2002 0:00,54.41727636,61.00177,16.17276,181.9291,91.38284,-13.37173
1916,Marshall,IA,50,CENTRAL,127,0,134178.2,0,13050.8,140500,137500,179.6,2500,21.2,126500,127000,32.3,1/1/2003 0:00,58.32682059,65.38437,16.48208,135.8934,36.1465,-17.88045
1917,Marshall,IA,50,CENTRAL,127,0,135667.4,0,13859.6,144000,142500,185.1,1000,17.5,122400,123000,51.9,1/1/2004 0:00,63.84409911,71.56924,16.9137,176.9612,83.89153,-4.58673
1918,Marshall,IA,50,CENTRAL,127,0,137156.6,0,14668.4,144000,142500,191.9,800,18.5,120900,121500,60.8,1/1/2005 0:00,65.18199752,73.06902,17.41229,197.0039,105.3574,-1.16519
1919,Marshall,IA,50,CENTRAL,127,0,138645.8,0,15477.2,142500,141600,184.3,800,20.6,122900,123500,56.9,1/1/2006 0:00,65.11181665,72.99035,17.78182,186.8669,97.1004,1.00567
1920,Marshall,IA,50,CENTRAL,127,0,140135,0,16286,160000,158300,185.9,1000,21.8,107700,108000,58.5,1/1/2007 0:00,76.13153065,85.34344,18.04839,183.8818,87.76612,7.27615
1921,Marshall,IA,50,CENTRAL,127,0,148456.2,0,16605.8,146000,141500,180,,,122000,122500,51,1/1/2008 0:00,77.71706243,87.12083,18.87366,173.2202,80.86369,13.63798
1922,Marshall,IA,50,CENTRAL,127,0,156777.4,0,16925.6,154000,153000,178.5,,,119100,119500,54.5,1/1/2009 0:00,68.07522994,76.31233,19.3718,177.0093,85.70939,4.38422
1923,Marshall,IA,50,CENTRAL,127,0,165098.6,0,17245.4,151500,148000,183.3,,,121800,122000,57.4,1/1/2010 0:00,59.5513814,66.7571,20.21497,186.0007,94.49654,-4.53209
1924,Marshall,IA,50,CENTRAL,127,0,173419.8,0,17565.2,160000,158600,166.3,,,114700,115500,57,1/1/2011 0:00,79.48872478,89.10686,20.90528,174.4368,87.90577,23.48111
1925,Marshall,IA,50,CENTRAL,127,0,181741,0,17885,157000,152000,157.6,,,117100,117500,56.2,1/1/2012 0:00,71.03331693,79.62835,21.82154,171.1887,87.90227,18.16346
1926,Marshall,IA,50,CENTRAL,127,0,180922,0,18507,160000,152900,163.2,,,118000,118500,46.9,1/1/2013 0:00,74.02866935,82.98614,21.63185,156.148,65.98244,14.45243
1927,Marshall,IA,50,CENTRAL,127,0,180103,0,19129,152000,148000,190.5,3450,26.5,127500,128500,55.1,1/1/2014 0:00,58.97684616,66.11304,21.60044,185.5471,91.35059,-6.48303
1928,Marshall,IA,50,CENTRAL,127,0,179284,0,19751,153500,147700,194.9,5230,27.5,125500,126000,59.4,1/1/2015 0:00,62.17298655,69.69592,21.801,195.4817,100.3744,-3.61038
1929,Marshall,IA,50,CENTRAL,127,0,178465,0,20373,161000,152800,211.3,7690,25.5,122000,122500,62.6,1/1/2016 0:00,66.30757073,74.33079,21.61494,206.6346,103.6853,-7.00357
1930,Marshall,IA,50,CENTRAL,127,0,177646,0,20995,148500,146000,222.4,,,128200,129000,63.5,1/1/2017 0:00,67.52491665,75.69543,22.20646,215.4865,113.8098,-3.77481
1931,Marshall,IA,50,CENTRAL,127,0,176827,0,21617,152500,149300,226,,,119400,120500,61.9,1/1/2018 0:00,60.79795171,68.1545,22.69871,211.3906,104.2447,-16.29269
1932,Marshall,IA,50,CENTRAL,127,0,176008,0,22239,156500,149000,221.9,6710,25.5,113700,114500,60.6,1/1/2019 0:00,61.51783509,68.96149,22.99337,206.1028,96.81545,-17.33249
1933,Black Hawk,IA,30,NORTHEAST,13,3638,169969,1476,0,137900,135500,138.5,1900,18.9,112400,113500,48.2,1/1/1997 0:00,59.10985944,66.26215,19.50232,150.1295,73.18417,8.81914
1934,Black Hawk,IA,30,NORTHEAST,13,3625.8,168268,1434.8,1997.2,146900,144500,146.7,2400,17.9,114400,114900,52.5,1/1/1998 0:00,58.29275945,65.34618,19.20131,160.4868,81.34727,5.40796
1935,Black Hawk,IA,30,NORTHEAST,13,3613.6,166567,1393.6,3994.4,139000,136700,152.4,2200,16.2,118800,119000,50.7,1/1/1999 0:00,57.36575976,64.30701,19.96482,161.8532,81.0021,3.42073
1936,Black Hawk,IA,30,NORTHEAST,13,3601.4,164866,1352.4,5991.6,140000,137700,144,1800,15.2,116600,117000,45.9,1/1/2000 0:00,53.63923312,60.12958,20.52507,148.3316,68.13588,0.45893
1937,Black Hawk,IA,30,NORTHEAST,13,3589.2,163165,1311.2,7988.8,135000,132600,162.7,1600,20.8,118700,120000,46.1,1/1/2001 0:00,52.37146048,58.70841,21.17241,157.3034,70.93992,-6.48266
1938,Black Hawk,IA,30,NORTHEAST,13,3577,161464,1270,9986,135000,133000,176.7,1300,20.8,115400,116000,51.4,1/1/2002 0:00,51.47706459,57.70579,22.00392,172.8472,82.91119,-10.2263
1939,Black Hawk,IA,30,NORTHEAST,13,3623.8,159459.2,1258.4,9685,139000,136500,151.3,1500,18.7,113500,114000,24.7,1/1/2003 0:00,57.24968149,64.1769,21.54955,109.4476,15.79088,-7.93027
1940,Black Hawk,IA,30,NORTHEAST,13,3670.6,157454.4,1246.8,9384,140000,138000,178.1,1500,17.7,111500,112000,50.6,1/1/2004 0:00,58.3481106,65.40823,21.35352,170.2844,77.81215,-5.7105
1941,Black Hawk,IA,30,NORTHEAST,13,3717.4,155449.6,1235.2,9083,146000,144000,180.7,1400,18.6,107800,108500,54.4,1/1/2005 0:00,65.68910155,73.63748,20.86498,176.7752,83.39906,1.12632
1942,Black Hawk,IA,30,NORTHEAST,13,3764.2,153444.8,1223.6,8782,140500,139400,185.5,1000,21.7,109700,110500,53.4,1/1/2006 0:00,60.36602276,67.67031,20.87325,178.0997,83.74051,-5.81563
1943,Black Hawk,IA,30,NORTHEAST,13,3811,151440,1212,8481,160000,158500,176.7,,,90400,90500,52.8,1/1/2007 0:00,67.68817023,75.87844,20.63169,165.8754,67.54877,-1.8165
1944,Black Hawk,IA,30,NORTHEAST,13,4063.2,169312,1124.2,10977,143500,139000,165,,,105500,106000,50,1/1/2008 0:00,74.62668892,83.65652,23.40571,162.3317,73.00334,17.73387
1945,Black Hawk,IA,30,NORTHEAST,13,4315.4,187184,1036.4,13473,151500,148500,173.2,,,97400,98000,47.5,1/1/2009 0:00,59.5915353,66.80211,26.09705,158.4453,62.1845,-3.36164
1946,Black Hawk,IA,30,NORTHEAST,13,4567.6,205056,948.6,15969,147000,144000,170.4,,,102000,102500,52.2,1/1/2010 0:00,62.74939918,70.34208,28.78838,167.0311,75.47944,7.5788
1947,Black Hawk,IA,30,NORTHEAST,13,4819.8,222928,860.8,18465,157000,155800,186.1,,,92400,93000,55.7,1/1/2011 0:00,81.29993943,91.13723,31.41676,175.7677,75.3863,22.17259
1948,Black Hawk,IA,30,NORTHEAST,13,5072,240800,773,20961,155500,152500,126.4,,,93500,94000,44.5,1/1/2012 0:00,75.56679394,84.71037,34.17105,130.8308,53.53542,41.58604
1949,Black Hawk,IA,30,NORTHEAST,13,4808,242580,806.8,19184,147500,140800,166.1,,,94900,95500,47.2,1/1/2013 0:00,71.22932553,79.84808,34.50251,155.282,61.58165,20.65024
1950,Black Hawk,IA,30,NORTHEAST,13,4544,244360,840.6,17407,148500,145200,165.2,,,95700,96600,49.2,1/1/2014 0:00,61.05669072,68.44455,33.62931,157.8695,66.01907,10.22343
1951,Black Hawk,IA,30,NORTHEAST,13,4280,246140,874.4,15630,145500,143400,192.9,,,98900,99300,56,1/1/2015 0:00,64.7719823,72.60939,33.09222,182.9328,82.86088,5.62969
1952,Black Hawk,IA,30,NORTHEAST,13,4016,247920,908.2,13853,154000,152100,206.4,,,89300,90200,61.8,1/1/2016 0:00,69.15809027,77.52622,32.59381,194.7129,87.03524,2.44237
1953,Black Hawk,IA,30,NORTHEAST,13,3752,249700,942,12076,143500,142200,209.2,,,93600,94200,59.5,1/1/2017 0:00,70.49289778,79.02254,32.88954,195.0908,88.45236,5.27364
1954,Black Hawk,IA,30,NORTHEAST,13,3488,251480,975.8,10299,146500,142500,206.2,,,92500,93400,58.4,1/1/2018 0:00,63.46801576,71.14764,31.99782,191.5431,84.58144,-3.8162
1955,Black Hawk,IA,30,NORTHEAST,13,3224,253260,1009.6,8522,147000,145100,205.1,,,88700,89600,51.9,1/1/2019 0:00,64.21492001,71.98492,31.84577,179.0198,68.96322,-6.22589
1956,Hancock,IA,20,NORTH CENTRAL,81,2807,175177,355,0,170300,168500,144.4,1300,19.4,138300,139100,42.7,1/1/1997 0:00,67.83344938,76.0413,15.22633,141.5829,59.50848,9.19321
1957,Hancock,IA,20,NORTH CENTRAL,81,2711.8,180271.8,343.2,1408.4,172300,171300,142.9,1000,14.1,135400,135700,48.2,1/1/1998 0:00,67.91451215,76.13217,16.04942,150.6979,71.41932,12.90301
1958,Hancock,IA,20,NORTH CENTRAL,81,2616.6,185366.6,331.4,2816.8,165000,163400,150.6,1100,16.2,139900,140000,42.9,1/1/1999 0:00,63.89851258,71.63023,16.96859,145.2588,61.2539,4.59392
1959,Hancock,IA,20,NORTH CENTRAL,81,2521.4,190461.4,319.6,4225.2,168000,166700,154.5,1000,20.2,138900,139000,47.5,1/1/2000 0:00,68.12978272,76.37349,17.61439,155.3402,71.68084,10.32852
1960,Hancock,IA,20,NORTH CENTRAL,81,2426.2,195556.2,307.8,5633.6,161000,159100,145,1000,21.6,145900,147000,42.1,1/1/2001 0:00,57.09845401,64.00737,18.31108,142.6984,61.62577,1.24582
1961,Hancock,IA,20,NORTH CENTRAL,81,2331,200651,296,7042,161000,159000,167.9,1000,19,137200,138000,49.5,1/1/2002 0:00,56.87616874,63.75819,19.63883,165.4367,78.06,-3.97968
1962,Hancock,IA,20,NORTH CENTRAL,81,2687.6,217553.4,256.8,7487.8,164000,162000,169.1,1500,19.3,136400,137000,34,1/1/2003 0:00,65.52727273,73.45607,21.14167,134.8837,38.83639,-1.44957
1963,Hancock,IA,20,NORTH CENTRAL,81,3044.2,234455.8,217.6,7933.6,174000,172000,176.5,1000,16,129300,130000,43.4,1/1/2004 0:00,67.66852101,75.85641,22.55025,154.7846,58.22176,1.84382
1964,Hancock,IA,20,NORTH CENTRAL,81,3400.8,251358.2,178.4,8379.4,174000,172000,182.3,1000,14.5,127900,128500,53.7,1/1/2005 0:00,75.45220988,84.58192,24.2873,176.0052,81.49152,14.35554
1965,Hancock,IA,20,NORTH CENTRAL,81,3757.4,268260.6,139.2,8825.2,176500,174600,175.9,1600,16.8,124300,124500,50.2,1/1/2006 0:00,69.51076443,77.92157,26.04166,165.9513,71.52118,9.53311
1966,Hancock,IA,20,NORTH CENTRAL,81,4114,285163,100,9271,204500,202500,178.6,1500,19.9,97400,97500,53,1/1/2007 0:00,89.3793729,100.1943,27.58335,163.4017,60.71258,25.08853
1967,Hancock,IA,20,NORTH CENTRAL,81,3291.2,302244.2,80,9531.8,193000,185000,171,,,111500,112000,50,1/1/2008 0:00,83.66227262,93.78541,28.37361,159.9486,63.09945,25.30987
1968,Hancock,IA,20,NORTH CENTRAL,81,2468.4,319325.4,60,9792.6,196000,195500,178.5,,,115500,116000,50,1/1/2009 0:00,77.49283912,86.86948,28.77477,163.0267,63.88675,16.5043
1969,Hancock,IA,20,NORTH CENTRAL,81,1645.6,336406.6,40,10053.4,190000,185500,176.9,,,120500,121000,51.2,1/1/2010 0:00,81.76127478,91.65439,29.90838,166.2021,69.37904,24.73971
1970,Hancock,IA,20,NORTH CENTRAL,81,822.8,353487.8,20,10314.2,203500,200500,179.8,2000,20.5,107200,108000,50.3,1/1/2011 0:00,103.780682,116.3381,30.89979,162.1956,60.13861,45.1809
1971,Hancock,IA,20,NORTH CENTRAL,81,0,370569,0,10575,206000,200500,143.3,,,104400,105000,41.4,1/1/2012 0:00,106.5418517,119.4334,31.99055,130.8041,42.31601,62.93586
1972,Hancock,IA,20,NORTH CENTRAL,81,527.4,379625.8,35.8,9783.6,182500,177500,169.9,,,100000,100500,45.7,1/1/2013 0:00,91.65622736,102.7466,35.96586,151.3683,52.76593,40.11009
1973,Hancock,IA,20,NORTH CENTRAL,81,1054.8,388682.6,71.6,8992.2,200500,193400,173.9,,,105500,106000,47.6,1/1/2014 0:00,88.53748861,99.25053,33.95633,155.6472,54.93924,32.4989
1974,Hancock,IA,20,NORTH CENTRAL,81,1582.2,397739.4,107.4,8200.8,190500,187000,201.2,1150,22.5,113600,114500,59.6,1/1/2015 0:00,83.17965406,93.24439,34.87506,189.6421,83.99319,22.47054
1975,Hancock,IA,20,NORTH CENTRAL,81,2109.6,406796.2,143.2,7409.4,200500,198100,200.3,,,99900,101000,62.4,1/1/2016 0:00,88.95733618,99.72118,36.04036,188.651,80.02148,27.13202
1976,Hancock,IA,20,NORTH CENTRAL,81,2637,415853,179,6618,188000,184500,200.2,1110,16,115400,116000,57.4,1/1/2017 0:00,90.7417678,101.7215,36.49817,186.2829,80.8347,32.77147
1977,Hancock,IA,20,NORTH CENTRAL,81,3164.4,424909.8,214.8,5826.6,184500,181400,176.7,,,120500,122000,53.2,1/1/2018 0:00,81.55039686,91.41799,36.94852,170.0268,75.28362,33.62333
1978,Hancock,IA,20,NORTH CENTRAL,81,3691.8,433966.6,250.6,5035.2,198000,195400,193.3,,,107100,108000,49.6,1/1/2019 0:00,82.52517806,92.51073,37.75816,168.0589,59.88377,22.09376
1979,Ida,IA,40,WEST CENTRAL,93,0,120721,0,0,110100,107200,136.7,2500,16.1,99700,100500,46.3,1/1/1997 0:00,70.04239739,78.51752,13.95928,148.4837,72.45385,16.44695
1980,Ida,IA,40,WEST CENTRAL,93,0,125306.4,0,4733.8,109400,107100,156.1,2300,17,104600,105000,48.7,1/1/1998 0:00,66.28445914,74.30488,16.16374,162.0545,80.71124,9.12536
1981,Ida,IA,40,WEST CENTRAL,93,0,129891.8,0,9467.6,115000,112400,164.8,2400,18.5,104100,105000,45.1,1/1/1999 0:00,66.21598109,74.22811,18.14176,156.7026,69.36713,5.0344
1982,Ida,IA,40,WEST CENTRAL,93,0,134477.2,0,14201.4,114000,110700,109.5,2300,13,107800,108000,35.2,1/1/2000 0:00,68.88248713,77.21727,20.34626,115.8333,44.6666,26.39683
1983,Ida,IA,40,WEST CENTRAL,93,0,139062.6,0,18935.2,112000,109200,146.2,2000,17.6,107400,108000,47.6,1/1/2001 0:00,57.04752249,63.95027,22.92068,156.1748,77.98451,8.68066
1984,Ida,IA,40,WEST CENTRAL,93,0,143648,0,23669,113400,109500,166.2,2700,18.9,104600,106000,53,1/1/2002 0:00,59.43795487,66.62994,25.37936,174.4016,90.8553,8.463
1985,Ida,IA,40,WEST CENTRAL,93,0,138647.6,0,27422.2,115500,111500,165.9,3500,17.7,105500,106000,36.5,1/1/2003 0:00,65.41722214,73.3327,26.07095,139.5106,47.302,7.19505
1986,Ida,IA,40,WEST CENTRAL,93,0,133647.2,0,31175.4,116000,113000,185,2500,18.4,104600,105000,49.6,1/1/2004 0:00,68.87762855,77.21182,27.06425,173.7724,80.61276,11.11643
1987,Ida,IA,40,WEST CENTRAL,93,0,128646.8,0,34928.6,119000,116000,177,2400,19.6,100100,100500,53.2,1/1/2005 0:00,72.5586683,81.33826,28.1899,176.4321,86.59697,19.69303
1988,Ida,IA,40,WEST CENTRAL,93,0,123646.4,0,38681.8,117000,112300,125.5,4300,13.9,103900,104500,46.4,1/1/2006 0:00,64.61793024,72.4367,28.86756,144.2543,71.88531,28.93527
1989,Ida,IA,40,WEST CENTRAL,93,0,118646,0,42435,130000,126100,169.4,3500,20.8,90800,91000,50.1,1/1/2007 0:00,89.90086118,100.7789,29.86719,163.2099,70.97753,38.41372
1990,Ida,IA,40,WEST CENTRAL,93,1172.8,123593,253,38887.2,120500,118500,196,,,101700,102000,50,1/1/2008 0:00,80.53142615,90.27573,29.73505,177.5107,78.77303,21.27311
1991,Ida,IA,40,WEST CENTRAL,93,2345.6,128540,506,35339.4,126000,125000,206.6,,,95600,96000,53,1/1/2009 0:00,82.12197595,92.05874,29.87139,185.5594,81.32036,17.69109
1992,Ida,IA,40,WEST CENTRAL,93,3518.4,133487,759,31791.6,121000,120000,191.8,,,102500,103000,55.4,1/1/2010 0:00,64.88606679,72.73728,29.67342,186.4575,92.43759,8.39079
1993,Ida,IA,40,WEST CENTRAL,93,4691.2,138434,1012,28243.8,133000,131300,182.9,,,92900,93400,53.3,1/1/2011 0:00,91.82973491,102.9411,29.42688,174.3878,78.24945,36.22963
1994,Ida,IA,40,WEST CENTRAL,93,5864,143381,1265,24696,134500,130200,151.4,,,91700,92000,50.9,1/1/2012 0:00,91.06941021,102.0888,29.48188,156.3258,71.77191,47.01679
1995,Ida,IA,40,WEST CENTRAL,93,6293.8,126451,1292,27819,136500,131800,177.7,,,92600,93100,51.1,1/1/2013 0:00,85.58754568,95.94364,28.75268,168.0581,72.08789,28.72611
1996,Ida,IA,40,WEST CENTRAL,93,6723.6,109521,1319,30942,126500,123700,189.9,,,100600,101000,55.7,1/1/2014 0:00,69.362859,77.75577,28.68389,185.0876,89.96828,11.32034
1997,Ida,IA,40,WEST CENTRAL,93,7153.4,92591,1346,34065,127000,123900,203.1,,,98900,99300,60.2,1/1/2015 0:00,72.95734585,81.78519,28.50002,198.6649,99.59897,11.21928
1998,Ida,IA,40,WEST CENTRAL,93,7583.2,75661,1373,37188,134000,131800,216,,,90300,90700,67.6,1/1/2016 0:00,77.76587217,87.17554,28.36459,213.2276,107.7706,10.08313
1999,Ida,IA,40,WEST CENTRAL,93,8013,58731,1400,40311,125000,120000,215.7,,,98000,98500,62.1,1/1/2017 0:00,79.19633321,88.77909,28.1767,208.0915,104.5616,13.42589
2000,Ida,IA,40,WEST CENTRAL,93,8442.8,41801,1427,43434,124000,119200,222.2,,,97400,98200,63.8,1/1/2018 0:00,71.40830175,80.04871,27.99938,214.0455,108.9151,2.91769
2001,Ida,IA,40,WEST CENTRAL,93,8872.6,24871,1454,46557,,,,,,,,,1/1/2019 0:00,72.24032582,80.98141,,,,
2002,Poweshiek,IA,50,CENTRAL,157,15474,106810,1091,0,113900,111600,140.9,1900,20.2,101600,102500,48.7,1/1/1997 0:00,58.73909999,65.84653,22.62143,154.5123,78.06136,12.01702
2003,Poweshiek,IA,50,CENTRAL,157,15638.8,94953.8,1009.4,4606.8,116700,114200,145.4,2500,16.1,106600,106900,49.7,1/1/1998 0:00,58.6603969,65.75831,22.43624,158.971,81.37563,10.59918
2004,Poweshiek,IA,50,CENTRAL,157,15803.6,83097.6,927.8,9213.6,120000,117100,148.3,2800,18.1,114900,115000,44.3,1/1/1999 0:00,60.94129197,68.31519,21.86473,149.8689,69.00751,9.31853
2005,Poweshiek,IA,50,CENTRAL,157,15968.4,71241.4,846.2,13820.4,122000,118900,148.9,2600,18.6,112900,113000,44.9,1/1/2000 0:00,58.84009693,65.95975,22.38161,150.6917,69.36726,7.01692
2006,Poweshiek,IA,50,CENTRAL,157,16133.2,59385.2,764.6,18427.2,120000,116900,150.2,2400,20.6,115300,116000,48.6,1/1/2001 0:00,53.26608086,59.71128,22.80146,159.872,80.73993,3.38067
2007,Poweshiek,IA,50,CENTRAL,157,16298,47529,683,23034,121000,119000,176.5,1700,20,111500,112000,51.7,1/1/2002 0:00,52.18812082,58.50288,23.61636,175.1264,87.01615,-5.99101
2008,Poweshiek,IA,50,CENTRAL,157,15297.4,48306.4,683,20982.6,122500,120000,172.9,2000,23,115500,116000,31.6,1/1/2003 0:00,56.61441892,63.46476,21.83126,131.955,35.18942,-11.46956
2009,Poweshiek,IA,50,CENTRAL,157,14296.8,49083.8,683,18931.2,128500,126500,186.2,1500,19.3,113000,114000,53.4,1/1/2004 0:00,60.91031998,68.28047,20.25114,181.2794,89.42113,-3.32666
2010,Poweshiek,IA,50,CENTRAL,157,13296.2,49861.2,683,16879.8,128000,126000,176.4,1400,21.4,114000,114500,55.6,1/1/2005 0:00,63.4401712,71.11643,19.03112,182.2593,95.42957,3.31782
2011,Poweshiek,IA,50,CENTRAL,157,12295.6,50638.6,683,14828.4,128000,126500,182.3,1400,19.7,112200,113500,53.7,1/1/2006 0:00,62.54444027,70.11232,17.88485,180.1929,90.15989,-2.03584
